path,arousal,valence,dominance
audio/59/hap_05_59.wav,"0,52000","0,50000","0,55172"
audio/60/hap_05_60.wav,"0,68000","0,60000","0,58621"
audio/01/hap_06_01.wav,"0,64000","0,76667","0,68966"
audio/02/hap_06_02.wav,"0,76000","0,86667","0,75862"
audio/04/hap_06_04.wav,"0,72000","0,80000","0,75862"
audio/05/hap_06_05.wav,"0,52000","0,50000","0,58621"
audio/06/hap_06_06.wav,"0,70000","0,75000","0,77069"
audio/07/hap_06_07.wav,"0,68000","0,80000","0,68966"
audio/08/hap_06_08.wav,"0,64000","0,76667","0,68966"
audio/09/hap_06_09.wav,"0,72000","0,76667","0,72414"
audio/10/hap_06_10.wav,"0,64000","0,73333","0,75862"
audio/13/hap_06_13.wav,"0,84000","0,93333","0,86207"
audio/14/hap_06_14.wav,"0,70000","0,79167","0,65517"
audio/15/hap_06_15.wav,"0,60000","0,70833","0,65517"
audio/16/hap_06_16.wav,"0,60000","0,75000","0,65517"
audio/17/hap_06_17.wav,"0,64000","0,66667","0,72414"
audio/18/hap_06_18.wav,"0,65000","0,70833","0,74138"
audio/19/hap_06_19.wav,"0,40000","0,33333","0,48276"
audio/20/hap_06_20.wav,"0,70000","0,83333","0,74138"
audio/21/hap_06_21.wav,"0,70000","0,83333","0,74138"
audio/29/hap_06_29.wav,"0,70000","0,75000","0,74138"
audio/30/hap_06_30.wav,"0,70000","0,83333","0,74138"
audio/31/hap_06_31.wav,"0,75000","0,87500","0,74138"
audio/32/hap_06_32.wav,"0,46600","0,61167","0,48276"
audio/33/hap_06_33.wav,"0,86600","0,88833","0,88448"
audio/34/hap_06_34.wav,"0,66600","0,77833","0,65517"
audio/35/hap_06_35.wav,"0,66600","0,83333","0,77069"
audio/36/hap_06_36.wav,"0,73400","0,83333","0,77069"
audio/37/hap_06_37.wav,"0,66600","0,61167","0,59828"
audio/38/hap_06_38.wav,"0,80000","0,83333","0,77069"
audio/39/hap_06_39.wav,"0,80000","0,94500","0,82759"
audio/40/hap_06_40.wav,"0,73400","0,72167","0,71207"
audio/41/hap_06_41.wav,"0,72000","0,86667","0,65517"
audio/42/hap_06_42.wav,"0,84000","0,86667","0,86207"
audio/43/hap_06_43.wav,"0,80000","0,86667","0,75862"
audio/44/hap_06_44.wav,"0,72000","0,93333","0,86207"
audio/45/hap_06_45.wav,"0,64000","0,70000","0,65517"
audio/46/hap_06_46.wav,"0,84000","0,86667","0,82759"
audio/47/hap_06_47.wav,"0,88000","0,93333","0,89655"
audio/48/hap_06_48.wav,"0,80000","0,86667","0,86207"
audio/49/hap_06_49.wav,"0,88000","0,83333","0,82759"
audio/50/hap_06_50.wav,"0,88000","1,00000","0,93103"
audio/51/hap_06_51.wav,"0,84000","0,90000","0,86207"
audio/52/hap_06_52.wav,"0,76000","0,90000","0,79310"
audio/53/hap_06_53.wav,"0,68000","0,83333","0,65517"
audio/54/hap_06_54.wav,"0,76000","0,83333","0,72414"
audio/55/hap_06_55.wav,"0,76000","0,86667","0,72414"
audio/56/hap_06_56.wav,"0,80000","0,60000","0,75862"
audio/57/hap_06_57.wav,"0,76000","0,83333","0,75862"
audio/58/hap_06_58.wav,"0,84000","0,86667","0,79310"
audio/59/hap_06_59.wav,"0,75000","0,83333","0,69828"
audio/60/hap_06_60.wav,"0,90000","0,91667","0,82759"
audio/01/hap_07_01.wav,"0,72000","0,23333","0,65517"
audio/02/hap_07_02.wav,"0,48000","0,63333","0,62069"
audio/04/hap_07_04.wav,"0,72000","0,53333","0,75862"
audio/05/hap_07_05.wav,"0,76000","0,46667","0,55172"
audio/06/hap_07_06.wav,"0,73400","0,72167","0,71207"
audio/07/hap_07_07.wav,"0,64000","0,70000","0,65517"
audio/08/hap_07_08.wav,"0,64000","0,26667","0,44828"
audio/09/hap_07_09.wav,"0,64000","0,53333","0,55172"
audio/10/hap_07_10.wav,"0,68000","0,76667","0,72414"
audio/13/hap_07_13.wav,"0,72000","0,43333","0,48276"
audio/14/hap_07_14.wav,"0,85000","0,66667","0,74138"
audio/15/hap_07_15.wav,"0,20000","0,45833","0,39655"
audio/16/hap_07_16.wav,"0,70000","0,45833","0,52586"
audio/17/hap_07_17.wav,"0,60000","0,53333","0,44828"
audio/18/hap_07_18.wav,"0,45000","0,58333","0,48276"
audio/19/hap_07_19.wav,"0,60000","0,55500","0,53966"
audio/20/hap_07_20.wav,"0,70000","0,75000","0,65517"
audio/21/hap_07_21.wav,"0,60000","0,66667","0,65517"
audio/29/hap_07_29.wav,"0,80000","0,41667","0,91379"
audio/30/hap_07_30.wav,"0,90000","0,83333","0,91379"
audio/31/hap_07_31.wav,"0,65000","0,16667","0,56897"
audio/32/hap_07_32.wav,"0,66600","0,44500","0,42586"
audio/33/hap_07_33.wav,"0,80000","0,50000","0,71207"
audio/34/hap_07_34.wav,"0,60000","0,33333","0,65517"
audio/35/hap_07_35.wav,"0,53400","0,72167","0,53966"
audio/36/hap_07_36.wav,"0,73400","0,83333","0,82759"
audio/37/hap_07_37.wav,"0,66600","0,27833","0,53966"
audio/38/hap_07_38.wav,"0,53400","0,50000","0,59828"
audio/39/hap_07_39.wav,"0,66600","0,61167","0,71207"
audio/40/hap_07_40.wav,"0,73400","0,77833","0,77069"
audio/41/hap_07_41.wav,"0,44000","0,63333","0,55172"
audio/42/hap_07_42.wav,"0,60000","0,20000","0,51724"
audio/43/hap_07_43.wav,"0,68000","0,36667","0,44828"
audio/44/hap_07_44.wav,"0,56000","0,56667","0,58621"
audio/45/hap_07_45.wav,"0,76000","0,73333","0,72414"
audio/46/hap_07_46.wav,"0,60000","0,73333","0,62069"
audio/47/hap_07_47.wav,"0,80000","0,60000","0,86207"
audio/48/hap_07_48.wav,"0,76000","0,73333","0,82759"
audio/49/hap_07_49.wav,"0,80000","0,73333","0,72414"
audio/50/hap_07_50.wav,"0,96000","0,90000","0,89655"
audio/51/hap_07_51.wav,"0,84000","0,86667","0,79310"
audio/52/hap_07_52.wav,"0,80000","0,56667","0,79310"
audio/53/hap_07_53.wav,"0,72000","0,86667","0,72414"
audio/54/hap_07_54.wav,"0,64000","0,56667","0,62069"
audio/55/hap_07_55.wav,"0,56000","0,70000","0,58621"
audio/56/hap_07_56.wav,"0,60000","0,30000","0,68966"
audio/57/hap_07_57.wav,"0,68000","0,43333","0,44828"
audio/58/hap_07_58.wav,"0,68000","0,73333","0,68966"
audio/59/hap_07_59.wav,"0,65000","0,62500","0,56897"
audio/60/hap_07_60.wav,"0,80000","0,50000","0,65517"
audio/01/hap_08_01.wav,"0,76000","0,83333","0,72414"
audio/02/hap_08_02.wav,"0,72000","0,76667","0,75862"
audio/04/hap_08_04.wav,"0,64000","0,80000","0,75862"
audio/05/hap_08_05.wav,"0,80000","0,70000","0,79310"
audio/06/hap_08_06.wav,"0,66600","0,75000","0,71207"
audio/07/hap_08_07.wav,"0,76000","0,80000","0,72414"
audio/08/hap_08_08.wav,"0,64000","0,73333","0,68966"
audio/09/hap_08_09.wav,"0,84000","0,93333","0,89655"
audio/10/hap_08_10.wav,"0,72000","0,86667","0,79310"
audio/13/hap_08_13.wav,"0,64000","0,56667","0,51724"
audio/14/hap_08_14.wav,"0,75000","0,79167","0,78448"
audio/15/hap_08_15.wav,"0,65000","0,75000","0,74138"
audio/16/hap_08_16.wav,"0,70000","0,83333","0,78448"
audio/17/hap_08_17.wav,"0,52000","0,56667","0,55172"
audio/18/hap_08_18.wav,"0,70000","0,79167","0,74138"
audio/19/hap_08_19.wav,"0,46600","0,38833","0,53966"
audio/20/hap_08_20.wav,"0,60000","0,66667","0,65517"
audio/21/hap_08_21.wav,"0,60000","0,83333","0,74138"
audio/29/hap_08_29.wav,"0,90000","0,16667","0,91379"
audio/30/hap_08_30.wav,"0,90000","0,83333","0,91379"
audio/31/hap_08_31.wav,"0,65000","0,62500","0,65517"
audio/32/hap_08_32.wav,"0,60000","0,61167","0,59828"
audio/33/hap_08_33.wav,"0,86600","0,94500","0,88448"
audio/34/hap_08_34.wav,"0,73400","0,66667","0,71207"
audio/35/hap_08_35.wav,"0,73400","0,77833","0,77069"
audio/36/hap_08_36.wav,"0,86600","0,88833","0,82759"
audio/37/hap_08_37.wav,"0,86600","0,88833","0,82759"
audio/38/hap_08_38.wav,"0,73400","0,77833","0,77069"
audio/39/hap_08_39.wav,"0,86600","0,88833","0,82759"
audio/40/hap_08_40.wav,"0,93400","0,83333","0,88448"
audio/41/hap_08_41.wav,"0,72000","0,86667","0,75862"
audio/42/hap_08_42.wav,"0,80000","0,76667","0,86207"
audio/43/hap_08_43.wav,"0,60000","0,70000","0,72414"
audio/44/hap_08_44.wav,"0,68000","0,83333","0,72414"
audio/45/hap_08_45.wav,"0,80000","0,86667","0,79310"
audio/46/hap_08_46.wav,"0,60000","0,83333","0,75862"
audio/47/hap_08_47.wav,"0,92000","0,83333","0,82759"
audio/48/hap_08_48.wav,"0,84000","0,86667","0,86207"
audio/49/hap_08_49.wav,"0,72000","0,90000","0,89655"
audio/50/hap_08_50.wav,"0,68000","0,86667","0,75862"
audio/51/hap_08_51.wav,"0,84000","0,93333","0,79310"
audio/52/hap_08_52.wav,"0,80000","0,90000","0,82759"
audio/53/hap_08_53.wav,"0,72000","0,86667","0,68966"
audio/54/hap_08_54.wav,"0,76000","0,86667","0,68966"
audio/55/hap_08_55.wav,"0,60000","0,86667","0,65517"
audio/56/hap_08_56.wav,"0,68000","0,70000","0,72414"
audio/57/hap_08_57.wav,"0,80000","0,83333","0,72414"
audio/58/hap_08_58.wav,"0,80000","0,80000","0,75862"
audio/59/hap_08_59.wav,"0,80000","0,87500","0,69828"
audio/60/hap_08_60.wav,"0,85000","0,87500","0,82759"
audio/01/hap_09_01.wav,"0,68000","0,23333","0,72414"
audio/02/hap_09_02.wav,"0,56000","0,53333","0,55172"
audio/04/hap_09_04.wav,"0,68000","0,73333","0,72414"
audio/05/hap_09_05.wav,"0,68000","0,30000","0,58621"
audio/06/hap_09_06.wav,"0,56600","0,22167","0,59828"
audio/07/hap_09_07.wav,"0,68000","0,23333","0,72414"
audio/08/hap_09_08.wav,"0,56000","0,36667","0,62069"
audio/09/hap_09_09.wav,"0,80000","0,83333","0,79310"
audio/10/hap_09_10.wav,"0,64000","0,80000","0,65517"
audio/13/hap_09_13.wav,"0,76000","0,86667","0,75862"
audio/14/hap_09_14.wav,"0,70000","0,58333","0,78448"
audio/15/hap_09_15.wav,"0,75000","0,66667","0,65517"
audio/16/hap_09_16.wav,"0,65000","0,50000","0,65517"
audio/17/hap_09_17.wav,"0,68000","0,60000","0,55172"
audio/18/hap_09_18.wav,"0,60000","0,41667","0,61207"
audio/19/hap_09_19.wav,"0,60000","0,66667","0,53966"
audio/20/hap_09_20.wav,"0,60000","0,66667","0,56897"
audio/21/hap_09_21.wav,"0,60000","0,50000","0,48276"
audio/29/hap_09_29.wav,"0,80000","0,16667","0,48276"
audio/30/hap_09_30.wav,"0,70000","0,41667","0,82759"
audio/31/hap_09_31.wav,"0,65000","0,37500","0,65517"
audio/32/hap_09_32.wav,"0,66600","0,61167","0,65517"
audio/33/hap_09_33.wav,"0,66600","0,72167","0,65517"
audio/34/hap_09_34.wav,"0,73400","0,77833","0,65517"
audio/35/hap_09_35.wav,"0,66600","0,55500","0,77069"
audio/36/hap_09_36.wav,"0,73400","0,61167","0,77069"
audio/37/hap_09_37.wav,"0,73400","0,66667","0,77069"
audio/38/hap_09_38.wav,"0,60000","0,55500","0,71207"
audio/39/hap_09_39.wav,"0,73400","0,72167","0,77069"
audio/40/hap_09_40.wav,"0,80000","0,66667","0,88448"
audio/41/hap_09_41.wav,"0,60000","0,56667","0,68966"
audio/42/hap_09_42.wav,"0,68000","0,40000","0,55172"
audio/43/hap_09_43.wav,"0,48000","0,70000","0,55172"
audio/44/hap_09_44.wav,"0,52000","0,60000","0,62069"
audio/45/hap_09_45.wav,"0,56000","0,53333","0,62069"
audio/46/hap_09_46.wav,"0,92000","0,56667","0,86207"
audio/47/hap_09_47.wav,"0,76000","0,70000","0,75862"
audio/48/hap_09_48.wav,"0,76000","0,63333","0,79310"
audio/49/hap_09_49.wav,"0,68000","0,70000","0,72414"
audio/50/hap_09_50.wav,"0,64000","0,70000","0,65517"
audio/51/hap_09_51.wav,"0,68000","0,70000","0,68966"
audio/52/hap_09_52.wav,"0,76000","0,63333","0,68966"
audio/53/hap_09_53.wav,"0,60000","0,76667","0,65517"
audio/54/hap_09_54.wav,"0,72000","0,63333","0,62069"
audio/55/hap_09_55.wav,"0,60000","0,63333","0,51724"
audio/56/hap_09_56.wav,"0,68000","0,53333","0,51724"
audio/57/hap_09_57.wav,"0,84000","0,56667","0,72414"
audio/58/hap_09_58.wav,"0,76000","0,50000","0,68966"
audio/59/hap_09_59.wav,"0,60000","0,58333","0,65517"
audio/60/hap_09_60.wav,"0,80000","0,75000","0,78448"
audio/01/hap_10_01.wav,"0,56400","0,59833","0,52414"
audio/02/hap_10_02.wav,"0,52000","0,53333","0,48276"
audio/04/hap_10_04.wav,"0,64000","0,86667","0,68966"
audio/05/hap_10_05.wav,"0,68000","0,40000","0,75862"
audio/06/hap_10_06.wav,"0,60000","0,73333","0,75862"
audio/07/hap_10_07.wav,"0,40000","0,55500","0,53966"
audio/08/hap_10_08.wav,"0,48000","0,43333","0,51724"
audio/09/hap_10_09.wav,"0,73400","0,77833","0,77069"
audio/10/hap_10_10.wav,"0,64000","0,66667","0,68966"
audio/13/hap_10_13.wav,"0,60000","0,46667","0,58621"
audio/14/hap_10_14.wav,"0,50000","0,58333","0,48276"
audio/15/hap_10_15.wav,"0,40000","0,77833","0,77069"
audio/16/hap_10_16.wav,"0,80000","0,27833","0,59828"
audio/17/hap_10_17.wav,"0,46600","0,22167","0,31034"
audio/18/hap_10_18.wav,"0,66600","0,55500","0,65517"
audio/19/hap_10_19.wav,"0,73400","0,27833","0,71207"
audio/20/hap_10_20.wav,"0,40000","0,72167","0,42586"
audio/21/hap_10_21.wav,"0,60000","0,58333","0,61207"
audio/29/hap_10_29.wav,"0,66600","0,11167","0,65517"
audio/30/hap_10_30.wav,"0,66600","0,55500","0,59828"
audio/31/hap_10_31.wav,"0,68000","0,70000","0,62069"
audio/32/hap_10_32.wav,"0,55000","0,66667","0,48276"
audio/33/hap_10_33.wav,"0,70000","0,62500","0,56897"
audio/34/hap_10_34.wav,"0,70000","0,45833","0,65517"
audio/35/hap_10_35.wav,"0,52000","0,73333","0,48276"
audio/36/hap_10_36.wav,"0,50000","0,45833","0,48276"
audio/37/hap_10_37.wav,"0,70000","0,79167","0,61207"
audio/38/hap_10_38.wav,"0,55000","0,79167","0,56897"
audio/39/hap_10_39.wav,"0,65000","0,58333","0,48276"
audio/40/hap_10_40.wav,"0,75000","0,50000","0,65517"
audio/41/hap_10_41.wav,"0,80000","0,83333","0,75862"
audio/42/hap_10_42.wav,"0,80000","0,79167","0,74138"
audio/43/hap_10_43.wav,"0,75000","0,58333","0,69828"
audio/44/hap_10_44.wav,"0,85000","0,79167","0,78448"
audio/45/hap_10_45.wav,"0,60000","0,83333","0,69828"
audio/46/hap_10_46.wav,"0,80000","0,58333","0,69828"
audio/47/hap_10_47.wav,"0,80000","0,75000","0,69828"
audio/48/hap_10_48.wav,"0,60000","0,58333","0,65517"
audio/49/hap_10_49.wav,"0,65000","0,79167","0,65517"
audio/50/hap_10_50.wav,"0,70000","0,62500","0,61207"
audio/51/hap_10_51.wav,"0,86600","0,91667","0,82759"
audio/52/hap_10_52.wav,"0,68000","0,73333","0,68966"
audio/53/hap_10_53.wav,"0,80000","0,83333","0,68966"
audio/54/hap_10_54.wav,"0,72000","0,80000","0,65517"
audio/55/hap_10_55.wav,"0,80000","0,90000","0,75862"
audio/56/hap_10_56.wav,"0,72000","0,43333","0,55172"
audio/57/hap_10_57.wav,"0,80000","0,83333","0,82759"
audio/58/hap_10_58.wav,"0,84000","0,66667","0,75862"
audio/59/hap_10_59.wav,"0,72000","0,60000","0,65517"
audio/60/hap_10_60.wav,"0,88000","0,66667","0,79310"
audio/01/neu_01_01.wav,"0,40000","0,50000","0,48276"
audio/02/neu_01_02.wav,"0,40000","0,50000","0,44828"
audio/04/neu_01_04.wav,"0,44000","0,50000","0,51724"
audio/05/neu_01_05.wav,"0,40000","0,50000","0,44828"
audio/06/neu_01_06.wav,"0,26600","0,50000","0,45345"
audio/07/neu_01_07.wav,"0,32000","0,50000","0,48276"
audio/08/neu_01_08.wav,"0,32000","0,50000","0,48276"
audio/09/neu_01_09.wav,"0,28000","0,50000","0,48276"
audio/10/neu_01_10.wav,"0,32000","0,50000","0,48276"
audio/13/neu_01_13.wav,"0,32000","0,50000","0,44828"
audio/14/neu_01_14.wav,"0,40000","0,50000","0,48276"
audio/15/neu_01_15.wav,"0,45000","0,58333","0,52586"
audio/16/neu_01_16.wav,"0,45000","0,58333","0,52586"
audio/17/neu_01_17.wav,"0,40000","0,50000","0,48276"
audio/18/neu_01_18.wav,"0,40000","0,62500","0,48276"
audio/19/neu_01_19.wav,"0,40000","0,61167","0,48276"
audio/20/neu_01_20.wav,"0,40000","0,50000","0,48276"
audio/21/neu_01_21.wav,"0,40000","0,50000","0,48276"
audio/29/neu_01_29.wav,"0,40000","0,50000","0,48276"
audio/30/neu_01_30.wav,"0,40000","0,50000","0,48276"
audio/31/neu_01_31.wav,"0,40000","0,50000","0,48276"
audio/32/neu_01_32.wav,"0,40000","0,50000","0,48276"
audio/33/neu_01_33.wav,"0,46600","0,44500","0,42586"
audio/34/neu_01_34.wav,"0,53400","0,61167","0,59828"
audio/35/neu_01_35.wav,"0,40000","0,50000","0,48276"
audio/36/neu_01_36.wav,"0,46600","0,44500","0,53966"
audio/37/neu_01_37.wav,"0,40000","0,50000","0,48276"
audio/38/neu_01_38.wav,"0,40000","0,50000","0,48276"
audio/39/neu_01_39.wav,"0,40000","0,50000","0,48276"
audio/40/neu_01_40.wav,"0,33400","0,44500","0,42586"
audio/41/neu_01_41.wav,"0,40000","0,50000","0,48276"
audio/42/neu_01_42.wav,"0,40000","0,50000","0,48276"
audio/43/neu_01_43.wav,"0,40000","0,50000","0,48276"
audio/44/neu_01_44.wav,"0,40000","0,50000","0,48276"
audio/45/neu_01_45.wav,"0,40000","0,50000","0,48276"
audio/46/neu_01_46.wav,"0,40000","0,50000","0,48276"
audio/47/neu_01_47.wav,"0,40000","0,46667","0,48276"
audio/48/neu_01_48.wav,"0,40000","0,50000","0,48276"
audio/49/neu_01_49.wav,"0,32000","0,60000","0,55172"
audio/50/neu_01_50.wav,"0,32000","0,46667","0,48276"
audio/51/neu_01_51.wav,"0,32000","0,50000","0,48276"
audio/52/neu_01_52.wav,"0,28000","0,46667","0,48276"
audio/53/neu_01_53.wav,"0,32000","0,53333","0,48276"
audio/54/neu_01_54.wav,"0,32000","0,50000","0,48276"
audio/55/neu_01_55.wav,"0,32000","0,46667","0,48276"
audio/56/neu_01_56.wav,"0,36000","0,50000","0,48276"
audio/57/neu_01_57.wav,"0,28000","0,50000","0,48276"
audio/58/neu_01_58.wav,"0,36000","0,46667","0,48276"
audio/59/neu_01_59.wav,"0,40000","0,50000","0,48276"
audio/60/neu_01_60.wav,"0,40000","0,50000","0,48276"
audio/01/neu_02_01.wav,"0,40000","0,50000","0,48276"
audio/02/neu_02_02.wav,"0,40000","0,50000","0,44828"
audio/04/neu_02_04.wav,"0,40000","0,53333","0,51724"
audio/05/neu_02_05.wav,"0,40000","0,50000","0,44828"
audio/06/neu_02_06.wav,"0,30000","0,50000","0,42586"
audio/07/neu_02_07.wav,"0,36000","0,50000","0,44828"
audio/08/neu_02_08.wav,"0,32000","0,46667","0,44828"
audio/09/neu_02_09.wav,"0,32000","0,50000","0,44828"
audio/10/neu_02_10.wav,"0,32000","0,50000","0,48276"
audio/13/neu_02_13.wav,"0,32000","0,50000","0,44828"
audio/14/neu_02_14.wav,"0,40000","0,50000","0,48276"
audio/15/neu_02_15.wav,"0,50000","0,58333","0,56897"
audio/16/neu_02_16.wav,"0,45000","0,58333","0,48276"
audio/17/neu_02_17.wav,"0,40000","0,50000","0,48276"
audio/18/neu_02_18.wav,"0,40000","0,62500","0,48276"
audio/19/neu_02_19.wav,"0,40000","0,61167","0,48276"
audio/20/neu_02_20.wav,"0,40000","0,50000","0,48276"
audio/21/neu_02_21.wav,"0,40000","0,50000","0,48276"
audio/29/neu_02_29.wav,"0,40000","0,50000","0,48276"
audio/30/neu_02_30.wav,"0,40000","0,50000","0,48276"
audio/31/neu_02_31.wav,"0,40000","0,50000","0,48276"
audio/32/neu_02_32.wav,"0,40000","0,50000","0,48276"
audio/33/neu_02_33.wav,"0,40000","0,50000","0,48276"
audio/34/neu_02_34.wav,"0,40000","0,50000","0,48276"
audio/35/neu_02_35.wav,"0,40000","0,50000","0,48276"
audio/36/neu_02_36.wav,"0,40000","0,50000","0,48276"
audio/37/neu_02_37.wav,"0,40000","0,50000","0,48276"
audio/38/neu_02_38.wav,"0,40000","0,50000","0,48276"
audio/39/neu_02_39.wav,"0,40000","0,50000","0,48276"
audio/40/neu_02_40.wav,"0,33400","0,44500","0,42586"
audio/41/neu_02_41.wav,"0,40000","0,50000","0,48276"
audio/42/neu_02_42.wav,"0,40000","0,50000","0,48276"
audio/43/neu_02_43.wav,"0,40000","0,50000","0,48276"
audio/44/neu_02_44.wav,"0,40000","0,50000","0,48276"
audio/45/neu_02_45.wav,"0,40000","0,50000","0,55172"
audio/46/neu_02_46.wav,"0,40000","0,50000","0,48276"
audio/47/neu_02_47.wav,"0,40000","0,43333","0,44828"
audio/48/neu_02_48.wav,"0,40000","0,50000","0,48276"
audio/49/neu_02_49.wav,"0,28000","0,53333","0,55172"
audio/50/neu_02_50.wav,"0,48000","0,53333","0,44828"
audio/51/neu_02_51.wav,"0,28000","0,43333","0,44828"
audio/52/neu_02_52.wav,"0,28000","0,50000","0,48276"
audio/53/neu_02_53.wav,"0,32000","0,50000","0,48276"
audio/54/neu_02_54.wav,"0,32000","0,50000","0,48276"
audio/55/neu_02_55.wav,"0,28000","0,50000","0,48276"
audio/56/neu_02_56.wav,"0,40000","0,50000","0,51724"
audio/57/neu_02_57.wav,"0,32000","0,50000","0,48276"
audio/58/neu_02_58.wav,"0,36000","0,46667","0,48276"
audio/59/neu_02_59.wav,"0,40000","0,50000","0,52586"
audio/60/neu_02_60.wav,"0,40000","0,50000","0,48276"
audio/01/neu_03_01.wav,"0,21200","0,51000","0,49310"
audio/02/neu_03_02.wav,"0,44000","0,46667","0,51724"
audio/04/neu_03_04.wav,"0,44000","0,53333","0,48276"
audio/05/neu_03_05.wav,"0,44000","0,50000","0,48276"
audio/06/neu_03_06.wav,"0,36000","0,50000","0,48276"
audio/07/neu_03_07.wav,"0,33400","0,50000","0,53966"
audio/08/neu_03_08.wav,"0,24000","0,36667","0,37931"
audio/09/neu_03_09.wav,"0,40000","0,47167","0,48276"
audio/10/neu_03_10.wav,"0,44000","0,50000","0,48276"
audio/13/neu_03_13.wav,"0,32000","0,50000","0,48276"
audio/14/neu_03_14.wav,"0,40000","0,50000","0,48276"
audio/15/neu_03_15.wav,"0,46600","0,27833","0,42586"
audio/16/neu_03_16.wav,"0,40000","0,50000","0,48276"
audio/17/neu_03_17.wav,"0,40000","0,50000","0,48276"
audio/18/neu_03_18.wav,"0,40000","0,50000","0,48276"
audio/19/neu_03_19.wav,"0,46600","0,44500","0,42586"
audio/20/neu_03_20.wav,"0,40000","0,50000","0,48276"
audio/21/neu_03_21.wav,"0,45000","0,45833","0,56897"
audio/29/neu_03_29.wav,"0,40000","0,33333","0,42586"
audio/30/neu_03_30.wav,"0,53400","0,50000","0,48276"
audio/31/neu_03_31.wav,"0,40000","0,43333","0,51724"
audio/32/neu_03_32.wav,"0,50000","0,41667","0,65517"
audio/33/neu_03_33.wav,"0,45000","0,50000","0,48276"
audio/34/neu_03_34.wav,"0,45000","0,50000","0,52586"
audio/35/neu_03_35.wav,"0,40000","0,46667","0,58621"
audio/36/neu_03_36.wav,"0,40000","0,50000","0,43966"
audio/37/neu_03_37.wav,"0,45000","0,50000","0,52586"
audio/38/neu_03_38.wav,"0,30000","0,50000","0,52586"
audio/39/neu_03_39.wav,"0,30000","0,41667","0,39655"
audio/40/neu_03_40.wav,"0,45000","0,45833","0,48276"
audio/41/neu_03_41.wav,"0,40000","0,50000","0,51724"
audio/42/neu_03_42.wav,"0,40000","0,45833","0,48276"
audio/43/neu_03_43.wav,"0,40000","0,50000","0,48276"
audio/44/neu_03_44.wav,"0,30000","0,45833","0,52586"
audio/45/neu_03_45.wav,"0,45000","0,33333","0,61207"
audio/46/neu_03_46.wav,"0,20000","0,41667","0,39655"
audio/47/neu_03_47.wav,"0,50000","0,37500","0,48276"
audio/48/neu_03_48.wav,"0,55000","0,45833","0,61207"
audio/49/neu_03_49.wav,"0,65000","0,58333","0,56897"
audio/50/neu_03_50.wav,"0,45000","0,41667","0,39655"
audio/51/neu_03_51.wav,"0,33400","0,38833","0,36724"
audio/52/neu_03_52.wav,"0,40000","0,50000","0,48276"
audio/53/neu_03_53.wav,"0,40000","0,50000","0,48276"
audio/54/neu_03_54.wav,"0,40000","0,50000","0,48276"
audio/55/neu_03_55.wav,"0,40000","0,50000","0,48276"
audio/56/neu_03_56.wav,"0,40000","0,50000","0,48276"
audio/57/neu_03_57.wav,"0,40000","0,50000","0,48276"
audio/58/neu_03_58.wav,"0,40000","0,50000","0,48276"
audio/59/neu_03_59.wav,"0,40000","0,50000","0,48276"
audio/60/neu_03_60.wav,"0,40000","0,50000","0,48276"
audio/01/neu_04_01.wav,"0,40000","0,50000","0,48276"
audio/02/neu_04_02.wav,"0,40000","0,50000","0,44828"
audio/04/neu_04_04.wav,"0,44000","0,50000","0,51724"
audio/05/neu_04_05.wav,"0,40000","0,50000","0,48276"
audio/06/neu_04_06.wav,"0,33400","0,50000","0,45345"
audio/07/neu_04_07.wav,"0,32000","0,50000","0,48276"
audio/08/neu_04_08.wav,"0,32000","0,46667","0,48276"
audio/09/neu_04_09.wav,"0,32000","0,50000","0,48276"
audio/10/neu_04_10.wav,"0,36000","0,50000","0,44828"
audio/13/neu_04_13.wav,"0,32000","0,50000","0,44828"
audio/14/neu_04_14.wav,"0,40000","0,54167","0,52586"
audio/15/neu_04_15.wav,"0,50000","0,58333","0,56897"
audio/16/neu_04_16.wav,"0,45000","0,58333","0,52586"
audio/17/neu_04_17.wav,"0,40000","0,50000","0,48276"
audio/18/neu_04_18.wav,"0,40000","0,62500","0,48276"
audio/19/neu_04_19.wav,"0,40000","0,44500","0,48276"
audio/20/neu_04_20.wav,"0,40000","0,50000","0,48276"
audio/21/neu_04_21.wav,"0,40000","0,50000","0,48276"
audio/29/neu_04_29.wav,"0,40000","0,50000","0,48276"
audio/30/neu_04_30.wav,"0,40000","0,50000","0,48276"
audio/31/neu_04_31.wav,"0,40000","0,50000","0,48276"
audio/32/neu_04_32.wav,"0,26600","0,44500","0,48276"
audio/33/neu_04_33.wav,"0,40000","0,50000","0,48276"
audio/34/neu_04_34.wav,"0,46600","0,38833","0,53966"
audio/35/neu_04_35.wav,"0,40000","0,50000","0,48276"
audio/36/neu_04_36.wav,"0,40000","0,50000","0,48276"
audio/37/neu_04_37.wav,"0,40000","0,50000","0,48276"
audio/38/neu_04_38.wav,"0,40000","0,50000","0,48276"
audio/39/neu_04_39.wav,"0,40000","0,50000","0,48276"
audio/40/neu_04_40.wav,"0,40000","0,50000","0,48276"
audio/41/neu_04_41.wav,"0,40000","0,50000","0,48276"
audio/42/neu_04_42.wav,"0,40000","0,50000","0,48276"
audio/43/neu_04_43.wav,"0,40000","0,50000","0,48276"
audio/44/neu_04_44.wav,"0,40000","0,50000","0,48276"
audio/45/neu_04_45.wav,"0,40000","0,50000","0,48276"
